NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
7797,DEPUTADO FEDERAL,CLAUDIO FREITAS,6527
7798,DEPUTADO FEDERAL,SIRLENE DE LIMA DOMINGUES,185
7799,DEPUTADO FEDERAL,ALEXSANDRE SANTOS RAMOS,9403
8000,DEPUTADO FEDERAL,ISIS MUSTAFÃ DE ASSIS,21017
9000,DEPUTADO FEDERAL,PABLO HENRIQUE COSTA MARÃAL,243037
9001,DEPUTADO FEDERAL,ANTONIO CARLOS MARCIANO,547
9003,DEPUTADO FEDERAL,MARTA CRISTINA LUCHI DE LIMA,18
9004,DEPUTADO FEDERAL,NEUSA ANTONIA PERINO,417
9005,DEPUTADO FEDERAL,MARTHA VANIA LOPES IWASAKI,52
9006,DEPUTADO FEDERAL,FÃBIO AUGUSTO PESCINELLI,80
9007,DEPUTADO FEDERAL,MATHEUS GARCIA MOREIRA,210
9008,DEPUTADO FEDERAL,MARIA RACHEL OLIVEIRA BONFIM,65
9009,DEPUTADO FEDERAL,ROMÃRIO MOURA DA FONSECA,404
9010,DEPUTADO FEDERAL,MARCIO ANTONIO DE OLIVEIRA,138
9011,DEPUTADO FEDERAL,ANTONIO DONIZETE LIMA DE ALENCAR,775
9012,DEPUTADO FEDERAL,SERGIO ZULMIRO LITHOLDO,1681
9013,DEPUTADO FEDERAL,DEIVERSON DIEGO AMARANTE,601
9015,DEPUTADO FEDERAL,EMERSON VANCINI,69
9016,DEPUTADO FEDERAL,GENERSON JOSE FAUSTINO,37
9017,DEPUTADO FEDERAL,MIRANICE DOS SANTOS BARRETO,65
9019,DEPUTADO FEDERAL,RICARDO DUREGGER,544
9020,DEPUTADO FEDERAL,IRINEU APARECIDO ORTOLANI,105
9021,DEPUTADO FEDERAL,GREICE NAOMI YAMAGUCHI,279
9022,DEPUTADO FEDERAL,NISE HITOMI YAMAGUCHI,36690
9023,DEPUTADO FEDERAL,ERICO ROMÃO DE VILLALBA ALVIM,54
9025,DEPUTADO FEDERAL,ANDRÃA CRISTINA PRADELLA,26
9027,DEPUTADO FEDERAL,FATIMA APARECIDA SANTOS DE SOUZA,699
9028,DEPUTADO FEDERAL,MARCELO ROBERTO PAOLILLO MARTINS,110
9031,DEPUTADO FEDERAL,RICARDO PEREIRA DO CARMO,127
9032,DEPUTADO FEDERAL,SELMA SANTOS GAMA MARTINS,44
9033,DEPUTADO FEDERAL,WALTER GUALBERTO DE BRITO,188
9034,DEPUTADO FEDERAL,ANDERSON LUIZ BIANCHINI,69
9037,DEPUTADO FEDERAL,GERALNICE ALVES TEIXEIRA,70
9039,DEPUTADO FEDERAL,ROSNAY LUCAS BERNARDES,35
9040,DEPUTADO FEDERAL,JANAINA PEREIRA DA SILVA SOARES,152
9042,DEPUTADO FEDERAL,MARIANA CRISTINA PONTES PAPAIZ,10
9044,DEPUTADO FEDERAL,VALTER FRANCISCO BRITO,64
9045,DEPUTADO FEDERAL,LUIS ROSAS JUNIOR,623
9046,DEPUTADO FEDERAL,NILZA MARIA DE JESUS NOGUEIRA,45
9047,DEPUTADO FEDERAL,JAELSON DA CONCEIÃÃO SERRA,144
9049,DEPUTADO FEDERAL,JEFFERSON RIPI DA SILVA,192
9050,DEPUTADO FEDERAL,FERNANDA DE ARAÃJO COSTA,281
9051,DEPUTADO FEDERAL,MARCO ANTONIO FONTEBASSO,234
9055,DEPUTADO FEDERAL,DURVAL LOPES ORLATO,6331
9056,DEPUTADO FEDERAL,JOÃO VITOR SPARANO,300
9057,DEPUTADO FEDERAL,ALESSANDRO SOUSA DA SILVA,496
9058,DEPUTADO FEDERAL,WILSON JOÃO DA TRINDADE,134
9060,DEPUTADO FEDERAL,VÃNIA REGINA RIBEIRO,852
9064,DEPUTADO FEDERAL,CLEBER DOS SANTOS TEIXEIRA,1261
9065,DEPUTADO FEDERAL,APARECIDO RUBENS DE ANDRADE,162
9066,DEPUTADO FEDERAL,BIANCA MARIA DELLA SANTA PIMENTA,120
9067,DEPUTADO FEDERAL,JOSE RIBEIRO DE MELO,109
9070,DEPUTADO FEDERAL,DANIEL BELCHIOR SANTANA,76
9074,DEPUTADO FEDERAL,ALUISIO LUNDGREN CORREA REGIS,65
9075,DEPUTADO FEDERAL,DECIO COUTO CLEMENTE,189
9077,DEPUTADO FEDERAL,ODIMAR BARRETO DOS SANTOS,903
9080,DEPUTADO FEDERAL,MARCELO FABIÃN MERCAU FILHO,658
9086,DEPUTADO FEDERAL,SILVANO XAVIER MOURATO,182
9088,DEPUTADO FEDERAL,EDIMARCOS FERREIRA DA SILVA,232
9090,DEPUTADO FEDERAL,EDJANE LIMA DE AZEVEDO,1116
9092,DEPUTADO FEDERAL,THAISE DIAS LIMA DE SOUZA,91
9093,DEPUTADO FEDERAL,WALDIR FELICIANO GUEDES,34
9095,DEPUTADO FEDERAL,JOÃO GOMES DE ALMEIDA,40
9096,DEPUTADO FEDERAL,TASSIO RENAM SOUZA BOTELHO,8
9097,DEPUTADO FEDERAL,JÃ RODRIGUES COSTA DO NASCIMENTO,131
9098,DEPUTADO FEDERAL,ELISANGELA CLENILDA NOBREGA,376
9099,DEPUTADO FEDERAL,HOMERO DE GIORGE CERQUEIRA,893
