NR_VOTAVEL,DS_CARGO,NM_VOTAVEL,QT_VOTOS
4411,DEPUTADO FEDERAL,DAIANA DE OLIVEIRA LUZ,6490
4415,DEPUTADO FEDERAL,VANESSA PINHEIRO BARCELLOS,486
4420,DEPUTADO FEDERAL,MARIA MIRACY DOS SANTOS RIBEIRO,901
4421,DEPUTADO FEDERAL,ARXIBAUER RODRIGUES MONCORVO,220
4422,DEPUTADO FEDERAL,HELIOMAR ATHAYDES FRANCO,12818
4425,DEPUTADO FEDERAL,AUGUSTO CESAR MARTINS DE OLIVEIRA,4690
4430,DEPUTADO FEDERAL,MIGUEL DUARTE CRIZEL,2954
4433,DEPUTADO FEDERAL,ANA CLAUDIA BITENCOURT CLAUDINO,2973
4440,DEPUTADO FEDERAL,CRISTIANO WACHHOLZ DA SILVA,5895
4444,DEPUTADO FEDERAL,LUIZ CARLOS GHIORZZI BUSATO,57610
4445,DEPUTADO FEDERAL,ANDRÃIA PINHEIRO VAGHETTI,384
4451,DEPUTADO FEDERAL,JOAO PAULO TOGNI CHAVES,1669
4455,DEPUTADO FEDERAL,NADIM HARFOUCHE,2392
4456,DEPUTADO FEDERAL,JOSE ALBERTO REUS FORTUNATI,24298
4465,DEPUTADO FEDERAL,MARIA HELENA NUNES TRELHA DA SILVA,363
4466,DEPUTADO FEDERAL,DÃBORA DE BAIRROS BRAGA,239
4474,DEPUTADO FEDERAL,ALEXANDRE SOARES DA SILVA,108
4477,DEPUTADO FEDERAL,ENIO EGON BERGMANN BACCI,17867
4478,DEPUTADO FEDERAL,FABRICIO GUAZZELLI PERUCHIN,1354
4480,DEPUTADO FEDERAL,FABIANI KRUGER FERREIRA,82
4484,DEPUTADO FEDERAL,ANTONIO GOULART DE SOUZA,19
4488,DEPUTADO FEDERAL,MARIA DA GLÃRIA MENEGOTTO,12131
4490,DEPUTADO FEDERAL,LUCIANE VON BOROWSKY,918
4499,DEPUTADO FEDERAL,RENATO SEVERINO WERLANG,3318
4500,DEPUTADO FEDERAL,DANIEL TRZECIAK DUARTE,77232
4507,DEPUTADO FEDERAL,LUIZ FABIANO DE SOUZA,2139
4510,DEPUTADO FEDERAL,OLMIR CADORE,2851
4511,DEPUTADO FEDERAL,LUCAS BELLO REDECKER,119069
4515,DEPUTADO FEDERAL,JACKSON LUIS ARPINI,11091
4522,DEPUTADO FEDERAL,MARCELO AMARO BUZ,3139
4533,DEPUTADO FEDERAL,DIEGO ANTÃNIO ROSA DE OLIVEIRA,1302
4535,DEPUTADO FEDERAL,ROSEMAR TERESINHA ESTRASULAS DOS SANTOS,640
4540,DEPUTADO FEDERAL,ÃDERSON GUSTAVO DE SOUZA FERREIRA,640
4544,DEPUTADO FEDERAL,CLEBERSON PEREIRA GARDIN,1697
4545,DEPUTADO FEDERAL,NELSON MARCHEZAN JÃNIOR,62599
4546,DEPUTADO FEDERAL,ANGÃLICA MENEGAS,1067
4554,DEPUTADO FEDERAL,AIRTON RIBAS,1573
4555,DEPUTADO FEDERAL,SAMSARA NYAYA NUNES,1927
4560,DEPUTADO FEDERAL,ÃLVARO SOARES DE ARAÃJO,2871
4566,DEPUTADO FEDERAL,JORGE ALAN SOUZA,15118
4567,DEPUTADO FEDERAL,MARISOL SANTOS SILVA LAZZARI,23929
4570,DEPUTADO FEDERAL,CLAUDETE APARECIDA FERREIRA NEVES,400
4575,DEPUTADO FEDERAL,FLAVIA MENDES CORDEIRO,43
4577,DEPUTADO FEDERAL,WELLINGTON MARINHO ANDRADE,1948
4578,DEPUTADO FEDERAL,GICELA JANAÃNA PERES DE FREITAS,151
4588,DEPUTADO FEDERAL,MOISÃS DA SILVA BARBOZA,7495
4595,DEPUTADO FEDERAL,LUANA PASQUETTI,240
4599,DEPUTADO FEDERAL,PEDRO MACARI,1269
5000,DEPUTADO FEDERAL,ANTONIO ARLAN BRUM NUNES,2914
5001,DEPUTADO FEDERAL,TAMYRES FRANCIS CARVALHO FILGUEIRA,7348
5002,DEPUTADO FEDERAL,LÃBIA MARIA SERPA AQUINO,680
5005,DEPUTADO FEDERAL,ZILA TERESINHA CAMPOS FARIAS,3157
5007,DEPUTADO FEDERAL,JÃLIO CÃSAR ARAÃJO DAS NEVES,1942
5010,DEPUTADO FEDERAL,ANDERSON NARCISO FERREIRA,5925
5011,DEPUTADO FEDERAL,LÃCIA HELENA DA LUZ,888
5012,DEPUTADO FEDERAL,ROMER DOS SANTOS GUEX,3475
5013,DEPUTADO FEDERAL,CLÃUDIA REGINA MENDES ÃVILA,2401
5015,DEPUTADO FEDERAL,BRUNO DE AZAMBUJA SILVEIRA,1735
5020,DEPUTADO FEDERAL,ALINE DE OLIVEIRA KERBER,2848
5025,DEPUTADO FEDERAL,ÃMERSON DA COSTA SILVA,2706
5029,DEPUTADO FEDERAL,IAGO SANCHEZ LACERDA,622
5030,DEPUTADO FEDERAL,PEDRO DANIEL DE OLIVEIRA SOARES,2488
5033,DEPUTADO FEDERAL,PATRÃCIA DE OLIVEIRA REX,894
5040,DEPUTADO FEDERAL,HUMBERTO MATOS DE OLIVEIRA,8236
5050,DEPUTADO FEDERAL,FERNANDA MELCHIONNA E SILVA,199894
5051,DEPUTADO FEDERAL,PALOMA DE FREITAS DAUDT,708
5053,DEPUTADO FEDERAL,LUIS BENHUR PEDROSO,543
5055,DEPUTADO FEDERAL,JURANDIR BUCHWEITZ E SILVA,16933
5056,DEPUTADO FEDERAL,CAROLINE ROQUE,275
5060,DEPUTADO FEDERAL,GRAZIELA OLIVEIRA NETO DA ROSA,5204
5066,DEPUTADO FEDERAL,EDUARDO LUIS RUPPENTHAL,2106
5068,DEPUTADO FEDERAL,LUIS CARLOS TROMBETTA,1233
5070,DEPUTADO FEDERAL,INGRA COSTA E SILVA,4169
5077,DEPUTADO FEDERAL,TIAGO MARCELO DA SILVA MARTINS,878
5080,DEPUTADO FEDERAL,ABRÃO FERNANDES GODOIS,762
5088,DEPUTADO FEDERAL,ALMIRO RODRIGO GEHRAT,1998
5090,DEPUTADO FEDERAL,VINICIUS DE MORAES BRASIL,1289
5099,DEPUTADO FEDERAL,MÃRCIO CHAGAS DA SILVA,6738
5100,DEPUTADO FEDERAL,RODRIGO DE OLIVEIRA SANTIAGO,259
5102,DEPUTADO FEDERAL,MARIA ROSA CRESCENTE SIQUEIRA,284
5107,DEPUTADO FEDERAL,LUCIANO GUILHERME CESA,6545
5108,DEPUTADO FEDERAL,HAMILTON DOS SANTOS ALVES,12
5110,DEPUTADO FEDERAL,ROGERIO PIZZATTO,3465
5111,DEPUTADO FEDERAL,PAULO DOS SANTOS MOREIRA,1019
5113,DEPUTADO FEDERAL,FABIANE ZURCHIMITEN RODRIGUES,161
5120,DEPUTADO FEDERAL,DAVI CATARINO SANTANA,250
5121,DEPUTADO FEDERAL,ESTER MENEGUZZI MARKUS,145
5122,DEPUTADO FEDERAL,ANTONIO ROBERTO CEZAR ORNES,459
5123,DEPUTADO FEDERAL,ELIANE DA SILVA,968
5133,DEPUTADO FEDERAL,ARGEU DA SILVA ÃVILA,445
5151,DEPUTADO FEDERAL,PAOLA ALVES SALDIVIA,2325
5152,DEPUTADO FEDERAL,LUIS VANDER ROSA DA LUZ,7177
5155,DEPUTADO FEDERAL,CLENIO FAVIN,682
5156,DEPUTADO FEDERAL,VALNEY LUIZ VARGAS DA SILVA,215
5170,DEPUTADO FEDERAL,OTACILIO ROBERTO MACHADO SOARES,61
5177,DEPUTADO FEDERAL,ALDEMIR FOGAÃA ANTUNES,326
5179,DEPUTADO FEDERAL,JOÃO MARCOS DOS SANTOS,84
5182,DEPUTADO FEDERAL,KAROLINE WERNER PEREIRA,72
5188,DEPUTADO FEDERAL,GEFERSON DE OLIVEIRA PADILHA,586
5190,DEPUTADO FEDERAL,CLOVIS PORTELA DOS SANTOS,1248
5193,DEPUTADO FEDERAL,DANIELA CRISTINA DE SOUZA ALVES,79
5199,DEPUTADO FEDERAL,MARIA IZABEL GARCIA,952
5500,DEPUTADO FEDERAL,DANIEL PETTERLE SILVEIRA MUSSI,18478
5501,DEPUTADO FEDERAL,DANRLEI DE DEUS HINTERHOLZ,97824
5505,DEPUTADO FEDERAL,LUCIANO PALMA DE AZEVEDO,77249
5512,DEPUTADO FEDERAL,NATALI RODRIGUES MACHADO,638
5513,DEPUTADO FEDERAL,RENATA OLIVEIRA MENGER,196
5520,DEPUTADO FEDERAL,BRASIL FERNANDO SANTOS OLIVEIRA,2420
5522,DEPUTADO FEDERAL,JOAO CARLOS BOGORNI,518
5523,DEPUTADO FEDERAL,UÃLINTON GARCIA DE FREITAS,1194
5525,DEPUTADO FEDERAL,CRISTINA DE OLIVEIRA MEDEIROS,396
5533,DEPUTADO FEDERAL,UIDSON RICARDO SANTOS DOS SANTOS,360
5540,DEPUTADO FEDERAL,FÃBIA ALMEIDA RICHTER,36038
5544,DEPUTADO FEDERAL,CLÃUDIO VIEIRA DA SILVA,1433
5546,DEPUTADO FEDERAL,JONATAS RIBEIRO FAGUNDES,2074
5550,DEPUTADO FEDERAL,PAULO ROBERTO DA ROSA VARGAS,1859
5551,DEPUTADO FEDERAL,ANDRÃ NUNES PACHECO,1662
5555,DEPUTADO FEDERAL,PAULO VICENTE CALEFFI,19834
5565,DEPUTADO FEDERAL,SILVANA MACHADO VARGAS,254
5566,DEPUTADO FEDERAL,MILTON INÃCIO DA SILVA,967
5567,DEPUTADO FEDERAL,TERESINHA FLORES MATOS,226
5568,DEPUTADO FEDERAL,NARA ADRIANA DA SILVA RODRIGUES,321
5570,DEPUTADO FEDERAL,JUSSARA TERESINHA PINTO MENDES,404
5573,DEPUTADO FEDERAL,ANA LÃCIA MACHADO DA ROSA,428
5575,DEPUTADO FEDERAL,PAULO CESAR ALVES DA SILVA,103
5576,DEPUTADO FEDERAL,DARCI JOSE LIMA DA ROSA,1179
5577,DEPUTADO FEDERAL,NEREU CRISPIM,8831
5580,DEPUTADO FEDERAL,IDAIR LANZARIN,139
5588,DEPUTADO FEDERAL,MAICON LOPES BANDEIRA,981
5593,DEPUTADO FEDERAL,JOÃO BATISTA PIRES MARTINS,12756
6507,DEPUTADO FEDERAL,JOSUÃ FERREIRA RODRIGUES,643
6510,DEPUTADO FEDERAL,ASSIS FLAVIO DA SILVA MELO,14533
6554,DEPUTADO FEDERAL,MARIA RITA PY DUTRA,4481
6565,DEPUTADO FEDERAL,DAIANA SILVA DOS SANTOS,88107
7000,DEPUTADO FEDERAL,FABIO BERNI REATEGUI,867
7002,DEPUTADO FEDERAL,ANDREA DEVOS VALENTE,58
7003,DEPUTADO FEDERAL,EVERTON GOMES,262
7004,DEPUTADO FEDERAL,CLENI SILVA DE OLIVEIRA,270
7006,DEPUTADO FEDERAL,JULIANO DE SOUZA FLORIANO,101
7007,DEPUTADO FEDERAL,MARIA DOLORES DA ROCHA MASSOCHIN,266
7008,DEPUTADO FEDERAL,ANTONIO CARLOS BARUM BROD,1155
7009,DEPUTADO FEDERAL,DARI DA SILVA,1328
7010,DEPUTADO FEDERAL,WAGNER LUIS DE PAULA ROSA,1870
7011,DEPUTADO FEDERAL,MARCO ANTONIO DE LIMA,387
7012,DEPUTADO FEDERAL,HENRIQUE MACHADO,1018
7013,DEPUTADO FEDERAL,SIMONE SUAREZ GOMES FELIPPETTO,144
7015,DEPUTADO FEDERAL,ANDRE SEVERGNINI EUGENIO,49
7020,DEPUTADO FEDERAL,WESLEI DA SILVA OLÃA,240
7022,DEPUTADO FEDERAL,ABDIAS FELIPE FRANCO,1361
7023,DEPUTADO FEDERAL,MARCIA DE OLIVEIRA SOUZA,222
7033,DEPUTADO FEDERAL,MARCOS ANTONIO DE OLIVEIRA ROCHA,728
7040,DEPUTADO FEDERAL,RENAN SILVA DOS SANTOS,7312
7044,DEPUTADO FEDERAL,SANDRO GEOVANE DA SILVA PEREIRA,1042
7050,DEPUTADO FEDERAL,CARLA IZABEL TORRES,744
7055,DEPUTADO FEDERAL,GERRI MACHADO RIBEIRO,1077
7060,DEPUTADO FEDERAL,MARIAN ANHANHA SUPTITZ,195
7066,DEPUTADO FEDERAL,DENISE CRISTINA MATTOS CARDOSO,399
7070,DEPUTADO FEDERAL,ANDERSON BRAGA DORNELES,14919
7077,DEPUTADO FEDERAL,PEDRO ERNESTO MACEDO PEREIRA JUNIOR,736
7079,DEPUTADO FEDERAL,RAFAEL MOROSINI MIRANDA,273
7080,DEPUTADO FEDERAL,ANDRÃ CASSIO DA SILVA OLIVEIRA,523
7088,DEPUTADO FEDERAL,PAULA HOLZMANN DE ALMEIDA,924
7089,DEPUTADO FEDERAL,LIZIANE CRISTINE OLIVEIRA SOARES,750
7090,DEPUTADO FEDERAL,SERGIO LUIZ DOS SANTOS COIMBRA,121
7703,DEPUTADO FEDERAL,FERNANDA SERPA MOREIRA,22
7712,DEPUTADO FEDERAL,ALAN CLEBER MELLO,3039
7713,DEPUTADO FEDERAL,JORGE LUIZ DA COSTA PIMENTEL,547
7718,DEPUTADO FEDERAL,ADRIANO SIQUEIRA,187
7719,DEPUTADO FEDERAL,JAQUELINE APARECIDA VIDAL MOREIRA,366
7720,DEPUTADO FEDERAL,NADERSON VIEGA SOARES,336
7723,DEPUTADO FEDERAL,JAQUELINE VARGAS KITTELMANN,230
7724,DEPUTADO FEDERAL,TELMA SAMANTA DA SILVA DE ABREU,259
7727,DEPUTADO FEDERAL,NICOLAS XAVIER,391
7729,DEPUTADO FEDERAL,MARCELO PRADO DA ROSA,67
7733,DEPUTADO FEDERAL,ELOI BRAZ SESSIM,27
7735,DEPUTADO FEDERAL,RAFAEL GONCALVES DA SILVA,32
7744,DEPUTADO FEDERAL,ANTONIO CARLOS MAURENTE DA ROCHA,667
7745,DEPUTADO FEDERAL,RAQUEL BRUGNERA ALCANTARA,130
7755,DEPUTADO FEDERAL,AIRTON PEREIRA DA SILVA,563
7757,DEPUTADO FEDERAL,CARLOS ALBERTO MARIANO ALCANTARA,374
7766,DEPUTADO FEDERAL,THALLYA RODRIGUES DA SILVA,68
7767,DEPUTADO FEDERAL,ANTONIO CARLOS SOUZA DE LIMA,2028
7770,DEPUTADO FEDERAL,RAFAEL VIEIRA DA SILVA,350
7771,DEPUTADO FEDERAL,HENRIQUE MORINI QUEROL,120
7774,DEPUTADO FEDERAL,LAURO FABIANO GONCALVES DE SOUZA,158
7777,DEPUTADO FEDERAL,JEFFERSON TIEGO DA SILVA,920
7787,DEPUTADO FEDERAL,BIBIANA NUNES BITENCOURT BUENO,172
7788,DEPUTADO FEDERAL,JEFERSON ANDRADE DE MATTOS,369
7796,DEPUTADO FEDERAL,LANDER WILLIAM DE MIRANDA,4
7797,DEPUTADO FEDERAL,DIVINA MARIA PACHECO,410
8000,DEPUTADO FEDERAL,CARLOS HENRIQUE VIEIRA DA SILVA JUNIOR,829
8080,DEPUTADO FEDERAL,PRISCILA VOIGT SEVERIANO,1081
9001,DEPUTADO FEDERAL,ALEXANDRE DE SOUZA FERNANDES,76
9007,DEPUTADO FEDERAL,FILIPE MACHADO MACHADO,702
9008,DEPUTADO FEDERAL,FRANCIELI EICHLER PIMENTA,24
9010,DEPUTADO FEDERAL,JONAS RUSCHEL,605
9090,DEPUTADO FEDERAL,EVELIN GARAGNANI,86
